order_id,customer_id,employee_id,order_date,status,channel
3767,136,6,2024-10-20,Completed,Online
3768,512,1,2024-03-23,Completed,Phone
3769,764,1,2025-10-09,Cancelled,Online
3770,67,1,2024-03-10,Completed,In-Store
3771,154,12,2025-09-22,Completed,Online
3772,160,14,2025-06-06,Pending,In-Store
3773,734,2,2024-03-02,Completed,In-Store
3774,258,11,2024-06-05,Completed,Online
3775,128,14,2024-08-28,Completed,Online
3776,653,3,2025-12-10,Completed,Online
3777,568,1,2025-02-04,Completed,Online
3778,648,3,2023-09-06,Completed,In-Store
3779,264,14,2023-07-07,Completed,In-Store
3780,203,5,2025-09-13,Completed,Online
3781,796,3,2024-04-21,Completed,Online
3782,297,7,2024-08-26,Completed,Online
3783,103,14,2025-06-23,Completed,Online
3784,224,6,2025-04-26,Completed,Online
3785,426,14,2025-05-11,Completed,Online
3786,630,9,2025-12-27,Completed,In-Store
3787,9,2,2023-11-14,Pending,Online
3788,158,4,2025-11-08,Completed,Online
3789,591,13,2025-11-11,Completed,In-Store
3790,64,1,2024-10-06,Pending,Online
3791,769,1,2024-09-06,Completed,Online
3792,649,9,2025-09-09,Pending,Phone
3793,488,2,2025-07-08,Completed,Phone
3794,386,11,2023-03-20,Completed,Online
3795,746,9,2024-01-23,Completed,Online
3796,253,9,2024-05-10,Completed,In-Store
3797,166,11,2025-06-20,Pending,Online
3798,303,1,2024-07-18,Cancelled,Online
3799,410,2,2025-10-17,Pending,Online
3800,451,12,2024-10-28,Completed,Phone
3801,201,10,2025-05-31,Completed,In-Store
3802,368,3,2025-06-16,Completed,In-Store
3803,571,4,2025-04-09,Pending,In-Store
3804,508,15,2024-12-28,Completed,Phone
3805,686,9,2024-09-03,Completed,Online
3806,739,15,2025-02-15,Completed,In-Store
3807,786,3,2025-12-29,Completed,Online
3808,106,6,2025-08-11,Completed,In-Store
3809,363,1,2024-03-26,Completed,Online
3810,293,14,2024-12-08,Completed,In-Store
3811,555,6,2025-06-15,Completed,Online
3812,174,4,2024-08-30,Completed,Online
3813,449,2,2024-10-03,Completed,Online
3814,346,14,2024-09-08,Pending,Online
3815,355,14,2025-10-22,Completed,Online
3816,249,12,2025-03-24,Completed,Online
3817,345,1,2025-03-08,Cancelled,Online
3818,20,9,2023-10-01,Completed,Online
3819,266,2,2025-09-05,Completed,In-Store
3820,6,15,2025-11-09,Completed,Online
3821,98,9,2024-11-21,Pending,Online
3822,9,2,2025-01-25,Cancelled,Online
3823,132,11,2025-01-20,Completed,Online
3824,119,4,2025-06-06,Completed,In-Store
3825,434,11,2025-05-08,Completed,Online
3826,793,6,2025-10-16,Completed,Online
3827,710,4,2025-04-08,Completed,In-Store
3828,662,12,2025-06-26,Completed,Online
3829,501,4,2024-11-02,Completed,Online
3830,224,13,2025-11-11,Completed,Online
3831,225,9,2025-02-10,Completed,Online
3832,713,15,2023-12-06,Completed,Online
3833,457,7,2024-03-10,Completed,In-Store
3834,98,1,2024-02-06,Pending,In-Store
3835,791,13,2025-10-15,Completed,In-Store
3836,748,15,2025-10-02,Cancelled,Online
3837,447,12,2025-05-15,Pending,Online
3838,658,10,2025-02-28,Completed,Phone
3839,718,10,2025-02-20,Completed,In-Store
3840,663,14,2024-11-04,Cancelled,Online
3841,781,8,2024-09-12,Cancelled,Online
3842,325,15,2025-09-29,Completed,Online
3843,98,13,2025-08-10,Completed,In-Store
3844,730,11,2024-06-21,Completed,In-Store
3845,460,7,2025-02-10,Completed,Phone
3846,525,11,2025-08-30,Pending,Online
3847,340,10,2023-10-29,Completed,Phone
3848,462,1,2025-08-15,Completed,Online
3849,210,5,2024-04-07,Completed,Online
3850,676,14,2024-07-12,Cancelled,In-Store
3851,503,11,2024-12-12,Completed,Online
3852,282,10,2025-04-24,Completed,Phone
3853,325,15,2024-08-25,Pending,Online
3854,693,15,2023-07-01,Completed,Online
3855,682,14,2024-06-22,Completed,Online
3856,165,12,2025-07-08,Completed,Online
3857,90,11,2024-06-10,Completed,Online
3858,145,3,2025-05-02,Pending,Online
3859,377,13,2024-02-12,Completed,In-Store
3860,472,6,2025-12-06,Completed,Online
3861,379,12,2024-10-04,Completed,Online
3862,697,9,2025-11-14,Cancelled,Online
3863,541,11,2024-06-16,Completed,In-Store
3864,628,13,2025-08-23,Completed,In-Store
3865,543,3,2025-05-24,Completed,Online
3866,256,6,2025-11-26,Pending,In-Store
3867,536,1,2025-05-03,Completed,Phone
3868,799,10,2024-07-21,Completed,Online
3869,190,9,2025-10-29,Completed,Online
3870,617,8,2025-11-05,Cancelled,Phone
3871,514,13,2024-12-06,Completed,Online
3872,121,1,2024-08-06,Completed,Online
3873,621,2,2024-11-02,Pending,In-Store
3874,244,6,2023-07-02,Completed,Online
3875,144,9,2023-10-17,Completed,In-Store
3876,603,15,2025-01-26,Completed,In-Store
3877,479,12,2025-08-10,Completed,Online
3878,391,14,2025-06-27,Completed,Online
3879,652,8,2025-03-08,Completed,Online
3880,11,3,2025-02-06,Completed,In-Store
3881,327,2,2025-07-23,Completed,Online
3882,39,8,2025-05-26,Completed,Online
3883,583,4,2024-01-31,Pending,Online
3884,447,6,2025-09-04,Completed,Online
3885,458,7,2024-12-15,Completed,Phone
3886,602,15,2025-11-24,Completed,In-Store
3887,66,13,2025-09-29,Pending,Online
3888,544,3,2025-11-08,Completed,Online
3889,77,9,2025-05-15,Completed,In-Store
3890,748,9,2025-05-19,Cancelled,Online
3891,248,9,2023-09-15,Pending,Online
3892,704,6,2025-07-23,Completed,Online
3893,745,1,2024-03-17,Completed,Online
3894,142,14,2023-12-26,Pending,In-Store
3895,384,14,2025-05-03,Pending,In-Store
3896,551,15,2024-12-06,Pending,Online
3897,43,12,2025-08-30,Pending,Online
3898,783,13,2024-01-26,Completed,In-Store
3899,595,1,2025-10-04,Completed,In-Store
3900,566,2,2024-05-19,Cancelled,In-Store
3901,379,3,2025-07-25,Completed,In-Store
3902,756,15,2025-09-05,Completed,In-Store
3903,342,15,2024-12-23,Completed,In-Store
3904,705,12,2024-04-23,Completed,Online
3905,742,15,2025-10-18,Completed,Online
3906,303,5,2025-03-28,Completed,Online
3907,373,7,2024-03-04,Pending,Online
3908,650,11,2025-04-18,Completed,In-Store
3909,235,5,2025-07-05,Completed,Online
3910,395,15,2025-09-17,Completed,Online
3911,202,6,2025-03-26,Pending,Phone
3912,636,15,2024-04-21,Completed,In-Store
3913,355,9,2024-12-29,Completed,Online
3914,463,4,2024-11-06,Completed,In-Store
3915,497,10,2024-12-08,Pending,Online
3916,324,5,2025-06-01,Completed,In-Store
3917,437,14,2024-05-30,Completed,Online
3918,184,1,2025-10-24,Completed,In-Store
3919,79,6,2024-01-09,Completed,Online
3920,658,2,2024-09-25,Completed,Online
3921,794,4,2025-01-01,Pending,Online
3922,744,2,2024-03-02,Completed,Online
3923,554,5,2025-01-11,Pending,In-Store
3924,625,10,2025-11-20,Completed,Online
3925,387,4,2024-08-01,Completed,Phone
3926,437,10,2024-02-14,Completed,In-Store
3927,50,5,2025-03-02,Completed,Online
3928,375,5,2024-11-23,Completed,In-Store
3929,630,10,2025-03-24,Completed,Online
3930,12,12,2025-06-14,Completed,In-Store
3931,623,10,2024-02-17,Completed,Online
3932,42,1,2025-04-08,Completed,In-Store
3933,327,15,2024-12-07,Completed,Phone
3934,611,5,2024-10-26,Completed,Online
3935,342,7,2025-08-23,Completed,Online
3936,74,4,2025-08-09,Completed,In-Store
3937,295,12,2025-01-25,Pending,Online
3938,576,12,2025-10-06,Completed,In-Store
3939,706,4,2023-10-10,Completed,Phone
3940,22,13,2025-03-25,Completed,Online
3941,108,1,2024-12-29,Completed,Online
3942,428,10,2025-01-25,Completed,Online
3943,643,3,2025-04-08,Cancelled,Online
3944,345,11,2025-11-27,Completed,In-Store
3945,81,11,2025-10-08,Completed,In-Store
3946,180,12,2024-08-28,Completed,Online
3947,735,7,2024-04-01,Completed,Online
3948,254,3,2025-08-24,Completed,Online
3949,797,3,2024-10-19,Completed,Online
3950,598,4,2025-12-10,Completed,In-Store
3951,508,10,2023-04-13,Completed,In-Store
3952,662,2,2023-12-31,Completed,Online
3953,779,7,2023-11-29,Pending,Phone
3954,36,3,2025-01-31,Pending,In-Store
3955,764,5,2025-08-17,Completed,Online
3956,87,5,2024-08-14,Completed,Online
3957,210,11,2025-11-16,Completed,Online
3958,562,7,2024-11-06,Completed,Phone
3959,562,7,2025-11-22,Completed,Phone
3960,46,11,2025-07-11,Completed,In-Store
3961,572,6,2025-12-10,Completed,Online
3962,616,12,2025-04-16,Completed,Online
3963,464,3,2025-06-10,Completed,Online
3964,297,3,2025-07-23,Completed,Online
3965,243,15,2024-12-09,Completed,In-Store
3966,170,3,2025-06-19,Cancelled,Online
3967,550,1,2024-11-10,Completed,Online
3968,104,14,2024-03-21,Completed,Online
3969,209,4,2025-02-04,Completed,Online
3970,354,9,2025-03-05,Completed,Online
3971,236,4,2025-08-08,Completed,Phone
3972,279,8,2024-06-10,Pending,Online
3973,672,7,2025-08-26,Completed,In-Store
3974,669,5,2024-08-23,Completed,Online
3975,723,4,2025-06-04,Completed,Online
3976,143,15,2025-06-07,Completed,Online
3977,468,6,2024-12-26,Cancelled,Online
3978,397,5,2025-12-17,Completed,Online
3979,316,5,2023-06-03,Completed,Online
3980,355,3,2025-05-01,Completed,Online
3981,701,6,2023-09-20,Completed,Online
3982,191,7,2024-11-18,Completed,Online
3983,176,11,2023-08-31,Completed,Online
3984,361,2,2025-06-18,Completed,Online
3985,558,5,2024-11-29,Completed,In-Store
3986,321,12,2025-04-14,Completed,Online
3987,378,10,2025-09-11,Pending,Online
3988,45,7,2024-12-11,Completed,In-Store
3989,372,11,2024-12-07,Completed,In-Store
3990,37,8,2025-09-22,Completed,In-Store
3991,554,10,2024-09-07,Completed,In-Store
3992,252,7,2025-12-16,Completed,Online
3993,418,6,2025-10-20,Completed,Online
3994,392,9,2025-11-11,Completed,Phone
3995,52,3,2024-03-04,Completed,Online
3996,663,4,2024-11-27,Cancelled,In-Store
3997,421,4,2023-12-21,Completed,Online
3998,348,1,2024-01-29,Completed,In-Store
3999,585,9,2023-12-31,Cancelled,Online
4000,701,7,2024-04-18,Completed,Online
4001,495,12,2024-09-18,Completed,Online
4002,335,3,2025-05-14,Pending,Online
4003,422,5,2024-05-13,Completed,Online
4004,183,14,2024-11-11,Completed,Online
4005,47,3,2025-08-30,Completed,Online
4006,50,9,2025-10-14,Completed,Online
4007,407,9,2024-11-29,Completed,In-Store
4008,79,14,2024-11-01,Pending,Online
4009,734,5,2025-02-22,Cancelled,Phone
4010,306,14,2025-01-26,Completed,In-Store
4011,779,5,2025-06-17,Completed,Online
4012,17,13,2025-12-05,Completed,Online
4013,373,2,2024-09-16,Completed,Online
4014,5,7,2024-08-12,Completed,In-Store
4015,657,1,2023-10-12,Completed,Online
4016,232,13,2025-07-05,Pending,Online
4017,585,7,2024-02-19,Completed,Online
4018,677,5,2024-11-28,Pending,Phone
4019,400,7,2023-04-27,Completed,Online
4020,737,15,2024-06-24,Completed,In-Store
4021,398,6,2025-04-28,Pending,Online
4022,122,3,2025-11-25,Completed,Online
4023,191,13,2023-09-04,Completed,Online
4024,644,9,2024-10-05,Completed,In-Store
4025,196,13,2025-12-13,Completed,Online
4026,508,9,2025-05-05,Completed,In-Store
4027,49,4,2025-02-11,Pending,Online
4028,754,1,2025-09-24,Completed,Online
4029,58,3,2024-09-01,Completed,In-Store
4030,70,13,2024-11-19,Completed,Online
4031,423,12,2025-08-28,Cancelled,In-Store
4032,698,10,2024-08-08,Cancelled,In-Store
4033,688,11,2025-07-15,Completed,Online
4034,441,3,2025-07-15,Pending,Online
4035,104,4,2023-12-30,Completed,Online
4036,23,2,2025-07-30,Pending,In-Store
4037,18,5,2025-04-24,Completed,Online
4038,514,11,2024-12-09,Completed,Online
4039,255,13,2025-09-06,Completed,In-Store
4040,739,10,2024-11-05,Pending,In-Store
4041,221,12,2024-03-09,Completed,Phone
4042,146,9,2025-12-02,Completed,Phone
4043,76,6,2025-03-29,Pending,In-Store
4044,168,2,2025-03-12,Completed,Online
4045,468,3,2025-12-19,Pending,Online
4046,504,8,2024-11-05,Completed,Online
4047,37,15,2025-02-13,Completed,In-Store
4048,460,10,2025-07-30,Completed,In-Store
4049,111,2,2024-12-25,Completed,Online
4050,490,11,2025-02-14,Completed,Phone
4051,184,8,2025-02-13,Completed,Online
4052,535,11,2025-04-29,Completed,In-Store
4053,180,3,2024-03-31,Completed,Online
4054,88,3,2025-11-11,Pending,In-Store
4055,658,14,2025-02-15,Completed,In-Store
4056,105,8,2025-12-10,Completed,Online
4057,705,6,2025-05-08,Pending,Online
4058,674,15,2024-07-10,Completed,Online
4059,185,3,2024-05-01,Completed,Online
4060,85,12,2025-07-07,Completed,Online
4061,704,11,2025-08-14,Completed,Online
4062,650,4,2025-04-06,Completed,In-Store
4063,657,1,2025-01-15,Completed,Online
4064,110,15,2024-10-03,Completed,In-Store
4065,284,6,2024-12-15,Cancelled,In-Store
4066,56,14,2025-04-05,Pending,Online
4067,275,5,2024-06-14,Completed,Phone
4068,144,11,2023-10-16,Completed,Online
4069,142,1,2025-09-04,Completed,Online
4070,81,4,2025-04-29,Completed,Online
4071,381,2,2024-11-02,Completed,Online
4072,779,14,2025-03-02,Completed,Online
4073,64,14,2024-04-22,Completed,Online
4074,733,7,2023-08-09,Completed,Online
4075,350,10,2023-08-06,Completed,Online
4076,82,3,2025-05-17,Cancelled,Phone
4077,123,5,2025-10-16,Pending,In-Store
4078,749,12,2024-09-30,Completed,In-Store
4079,449,2,2025-10-20,Pending,Online
4080,743,13,2025-03-27,Completed,Phone
4081,192,12,2024-04-25,Completed,In-Store
4082,241,9,2024-05-21,Pending,Phone
4083,796,12,2024-10-13,Completed,Online
4084,120,10,2024-04-02,Completed,In-Store
4085,596,6,2024-05-12,Completed,In-Store
4086,555,10,2025-08-03,Completed,Online
4087,293,8,2024-02-05,Completed,In-Store
4088,754,7,2025-01-23,Completed,Online
4089,245,14,2023-05-03,Completed,In-Store
4090,91,11,2023-07-06,Completed,In-Store
4091,750,12,2025-07-22,Completed,Phone
4092,14,14,2024-08-17,Completed,Phone
4093,247,9,2024-04-14,Completed,Online
4094,748,3,2024-01-24,Completed,Online
4095,432,14,2025-03-22,Completed,In-Store
4096,126,9,2023-12-14,Completed,In-Store
4097,592,2,2025-07-03,Completed,Phone
4098,693,9,2025-11-20,Completed,Online
4099,781,4,2024-07-10,Completed,Phone
4100,108,11,2025-08-26,Completed,Online
4101,413,12,2025-07-06,Completed,Online
4102,433,6,2025-08-29,Completed,Online
4103,663,11,2025-02-18,Completed,In-Store
4104,103,2,2024-04-04,Pending,Online
4105,576,13,2025-08-02,Completed,Online
4106,559,7,2025-08-13,Pending,In-Store
4107,347,13,2025-05-26,Completed,Online
4108,725,9,2024-05-25,Completed,In-Store
4109,743,3,2023-10-02,Pending,In-Store
4110,141,9,2025-11-03,Completed,Online
4111,55,15,2025-02-10,Completed,Online
4112,542,1,2025-12-07,Completed,In-Store
4113,96,12,2024-04-02,Completed,In-Store
4114,595,3,2025-03-01,Completed,Online
4115,331,7,2025-11-05,Completed,In-Store
4116,317,8,2024-01-04,Cancelled,In-Store
4117,690,10,2024-06-20,Pending,In-Store
4118,385,6,2025-04-01,Completed,Online
4119,588,14,2024-12-12,Completed,In-Store
4120,386,6,2025-03-08,Pending,Online
4121,476,8,2025-03-24,Completed,In-Store
4122,255,13,2025-02-22,Pending,Online
4123,681,12,2025-09-08,Completed,Online
4124,774,6,2025-09-20,Cancelled,Phone
4125,169,12,2024-05-27,Cancelled,Online
4126,450,10,2024-07-14,Completed,In-Store
4127,640,2,2024-12-15,Completed,In-Store
4128,115,12,2025-03-20,Completed,Online
4129,742,14,2025-11-21,Completed,Online
4130,104,6,2024-01-19,Completed,Online
4131,476,2,2025-12-16,Pending,In-Store
4132,623,9,2023-10-06,Cancelled,Online
4133,408,1,2025-06-14,Completed,Online
4134,93,8,2023-12-10,Completed,Online
4135,212,15,2023-05-16,Completed,Online
4136,422,12,2025-06-18,Completed,Online
4137,2,2,2023-05-24,Completed,Online
4138,641,13,2024-09-05,Completed,In-Store
4139,790,10,2025-11-11,Pending,Online
4140,616,12,2025-07-20,Completed,Online
4141,797,5,2023-06-06,Completed,Online
4142,393,14,2025-08-18,Completed,In-Store
4143,131,6,2024-11-29,Completed,In-Store
4144,301,10,2024-07-02,Completed,In-Store
4145,119,7,2025-02-08,Completed,Online
4146,88,2,2025-02-24,Completed,Phone
4147,579,2,2025-07-25,Completed,Online
4148,280,12,2023-10-15,Pending,Online
4149,93,13,2024-03-18,Completed,Online
4150,100,7,2025-08-28,Completed,Online
4151,714,15,2024-09-22,Completed,In-Store
4152,142,5,2025-09-18,Completed,Online
4153,489,6,2024-11-05,Completed,Online
4154,396,12,2025-06-09,Completed,Online
4155,285,12,2025-05-05,Completed,Online
4156,271,8,2025-10-01,Completed,Online
4157,107,12,2025-03-28,Completed,Online
4158,628,14,2025-07-02,Pending,Online
4159,702,11,2025-08-01,Completed,Online
4160,49,9,2025-09-08,Completed,In-Store
4161,148,4,2024-10-15,Completed,Online
4162,798,10,2025-10-04,Pending,Online
4163,172,3,2025-02-19,Completed,In-Store
4164,217,3,2025-03-26,Completed,Online
4165,480,8,2024-10-09,Completed,Online
4166,301,7,2025-12-10,Completed,Phone
4167,662,14,2025-01-26,Pending,Phone
4168,707,5,2024-12-03,Pending,Online
4169,738,8,2025-07-26,Completed,Online
4170,716,3,2023-05-10,Cancelled,In-Store
4171,189,13,2024-03-31,Pending,In-Store
4172,86,12,2024-10-07,Completed,Online
4173,482,3,2025-08-23,Completed,Online
4174,431,4,2024-04-06,Completed,In-Store
4175,113,2,2025-05-26,Completed,Phone
4176,347,10,2025-07-20,Completed,Online
4177,121,8,2025-08-21,Completed,Online
4178,783,12,2025-12-27,Completed,Online
4179,752,6,2025-11-02,Completed,In-Store
4180,461,10,2025-10-15,Completed,Online
4181,210,1,2023-06-22,Completed,Online
4182,554,2,2024-11-12,Completed,Online
4183,589,10,2025-12-02,Cancelled,Online
4184,379,2,2025-12-07,Pending,Online
4185,742,8,2025-06-30,Completed,In-Store
4186,579,4,2025-07-21,Completed,Online
4187,385,12,2024-10-22,Completed,Online
4188,476,12,2025-03-31,Completed,In-Store
4189,120,3,2024-07-08,Completed,Online
4190,270,7,2025-02-27,Pending,In-Store
4191,354,10,2025-03-17,Completed,Online
4192,309,13,2023-05-15,Completed,Phone
4193,69,14,2024-09-23,Completed,In-Store
4194,175,11,2024-07-01,Completed,In-Store
4195,759,4,2024-05-05,Cancelled,In-Store
4196,247,2,2024-03-11,Completed,Online
4197,135,5,2025-05-08,Completed,Online
4198,50,14,2025-10-20,Completed,Online
4199,622,11,2025-08-07,Completed,Online
4200,427,6,2025-05-31,Completed,In-Store
4201,267,3,2024-03-28,Pending,In-Store
4202,794,14,2025-10-03,Completed,Online
4203,741,7,2025-02-25,Completed,In-Store
4204,80,6,2025-04-14,Completed,Online
4205,114,6,2025-09-23,Completed,Phone
4206,215,12,2025-11-21,Cancelled,Online
4207,86,14,2024-08-14,Pending,In-Store
4208,107,9,2024-12-29,Cancelled,In-Store
4209,608,15,2025-06-20,Cancelled,In-Store
4210,353,4,2025-04-09,Pending,Online
4211,376,12,2023-07-03,Completed,Online
4212,395,5,2025-08-07,Completed,In-Store
4213,629,3,2025-03-18,Pending,In-Store
4214,252,2,2025-11-25,Completed,In-Store
4215,340,3,2024-10-03,Completed,Online
4216,649,3,2025-10-02,Completed,In-Store
4217,9,3,2025-05-27,Completed,Online
4218,447,6,2025-03-03,Pending,Online
4219,568,10,2025-10-22,Completed,In-Store
4220,465,5,2024-11-30,Completed,In-Store
4221,272,11,2024-04-21,Completed,Phone
4222,297,5,2025-03-09,Pending,In-Store
4223,318,5,2023-07-06,Completed,Online
4224,601,2,2025-07-21,Completed,Online
4225,240,15,2025-01-07,Completed,In-Store
4226,344,12,2024-12-09,Completed,Online
4227,452,11,2024-02-09,Completed,Phone
4228,90,13,2024-09-23,Completed,Phone
4229,216,15,2023-11-06,Completed,Online
4230,522,2,2025-05-24,Completed,Online
4231,650,7,2025-09-17,Completed,Phone
4232,420,14,2024-03-27,Completed,In-Store
4233,4,2,2025-10-08,Completed,Online
4234,367,15,2024-11-09,Completed,Online
4235,730,1,2025-09-14,Cancelled,Online
4236,607,8,2025-11-21,Pending,In-Store
4237,460,5,2025-11-13,Cancelled,In-Store
4238,190,6,2024-09-17,Completed,Online
4239,204,7,2024-07-17,Completed,Online
4240,645,2,2025-07-14,Completed,Online
4241,356,6,2025-06-10,Completed,Online
4242,536,14,2025-08-19,Completed,Online
4243,591,4,2023-08-03,Completed,In-Store
4244,788,15,2023-12-30,Completed,Online
4245,654,3,2025-02-06,Completed,Online
4246,666,10,2025-06-27,Pending,In-Store
4247,86,1,2023-10-12,Completed,Online
4248,107,5,2025-12-17,Completed,In-Store
4249,165,3,2024-11-22,Cancelled,Online
4250,316,12,2025-02-20,Completed,Online
4251,318,8,2024-05-28,Completed,Online
4252,456,5,2023-11-07,Completed,In-Store
4253,70,11,2023-05-21,Completed,Phone
4254,323,7,2024-10-12,Completed,In-Store
4255,28,3,2024-09-24,Pending,Online
4256,792,2,2025-07-12,Completed,Online
4257,479,5,2024-08-15,Completed,Online
4258,798,9,2025-11-15,Completed,Online
4259,26,12,2025-02-05,Completed,Online
4260,282,3,2024-09-06,Completed,Online
4261,678,5,2025-04-18,Completed,In-Store
4262,521,15,2025-04-10,Completed,Online
4263,610,9,2025-11-21,Completed,Online
4264,709,3,2024-09-23,Completed,Phone
4265,654,1,2024-03-13,Completed,In-Store
4266,9,7,2024-10-12,Completed,Online
4267,175,2,2025-10-06,Completed,Online
4268,793,15,2025-09-09,Pending,Online
4269,60,9,2025-08-16,Completed,In-Store
4270,555,11,2025-09-13,Completed,Online
4271,114,4,2024-10-08,Completed,In-Store
4272,458,3,2025-09-21,Completed,Online
4273,653,10,2023-04-14,Pending,In-Store
4274,464,4,2025-11-29,Completed,Online
4275,54,7,2024-09-23,Pending,In-Store
4276,446,12,2024-09-18,Completed,Online
4277,753,6,2025-02-27,Completed,Online
4278,470,7,2024-06-11,Cancelled,Online
4279,673,3,2024-06-20,Completed,Online
4280,24,2,2025-10-15,Completed,Online
4281,709,10,2024-05-11,Pending,Online
4282,500,11,2025-02-09,Pending,In-Store
4283,139,4,2024-09-09,Completed,Phone
4284,547,8,2024-04-22,Completed,Online
4285,11,4,2024-06-23,Completed,Online
4286,751,9,2025-10-17,Completed,Online
4287,493,9,2025-11-25,Completed,Phone
4288,592,2,2024-10-20,Completed,Online
4289,628,9,2024-06-25,Pending,In-Store
4290,360,2,2025-11-23,Completed,In-Store
4291,517,12,2025-11-21,Completed,Online
4292,185,8,2024-08-24,Pending,Online
4293,240,9,2025-09-18,Completed,In-Store
4294,720,15,2025-06-22,Completed,In-Store
4295,238,5,2024-08-24,Completed,Online
4296,163,10,2025-10-07,Completed,Online
4297,14,1,2025-11-29,Pending,Online
4298,161,12,2025-04-11,Completed,Online
4299,91,10,2025-08-25,Completed,Online
4300,291,13,2025-07-04,Completed,Online
4301,747,11,2025-03-05,Pending,Online
4302,790,10,2024-06-29,Completed,Online
4303,135,6,2023-06-15,Completed,In-Store
4304,569,2,2025-05-11,Completed,Online
4305,513,5,2025-12-01,Pending,In-Store
4306,554,3,2025-02-03,Completed,Online
4307,212,1,2025-08-29,Completed,Online
4308,265,9,2025-10-15,Completed,Online
4309,335,2,2024-10-25,Completed,In-Store
4310,526,6,2025-10-27,Completed,Online
4311,179,9,2025-03-10,Pending,In-Store
4312,179,6,2024-10-31,Pending,In-Store
4313,13,4,2024-09-02,Completed,Online
4314,451,3,2025-08-01,Completed,In-Store
4315,5,7,2025-03-30,Completed,Online
4316,410,2,2025-07-02,Completed,Online
4317,627,6,2025-04-29,Completed,In-Store
4318,731,7,2025-11-28,Completed,In-Store
4319,500,13,2025-06-23,Cancelled,Online
4320,402,1,2025-02-22,Completed,In-Store
4321,384,10,2025-08-30,Completed,Online
4322,432,6,2025-11-19,Completed,In-Store
4323,489,9,2023-10-08,Pending,Online
4324,769,15,2025-01-28,Completed,In-Store
4325,489,15,2024-09-02,Completed,Online
4326,238,15,2025-09-13,Completed,Online
4327,373,3,2025-02-24,Completed,Online
4328,553,1,2024-04-01,Completed,Phone
4329,737,13,2024-06-02,Cancelled,Phone
4330,206,14,2025-09-17,Completed,Online
4331,367,14,2025-07-02,Completed,Online
4332,404,7,2025-03-23,Completed,Online
4333,1,1,2025-12-06,Pending,In-Store
4334,263,5,2024-08-21,Pending,Online
4335,797,7,2025-05-24,Completed,In-Store
4336,208,8,2025-06-05,Completed,In-Store
4337,46,2,2025-03-21,Completed,Phone
4338,120,8,2024-07-02,Completed,Online
4339,74,11,2025-11-30,Completed,In-Store
4340,394,9,2024-08-29,Completed,Phone
4341,664,3,2025-03-16,Completed,Online
4342,18,2,2025-09-28,Completed,In-Store
4343,196,15,2023-12-08,Completed,Online
4344,748,8,2025-11-15,Pending,In-Store
4345,582,2,2025-07-19,Completed,Phone
4346,559,11,2025-02-21,Completed,Online
4347,35,5,2025-04-12,Completed,Online
4348,565,7,2025-06-14,Completed,In-Store
4349,765,11,2025-06-09,Completed,In-Store
4350,635,4,2024-08-17,Pending,Online
4351,505,3,2024-07-31,Completed,Online
4352,143,1,2025-06-20,Completed,Online
4353,352,4,2024-12-29,Completed,In-Store
4354,781,13,2025-09-16,Completed,Online
4355,263,7,2025-02-16,Pending,Phone
4356,758,5,2023-12-10,Completed,Online
4357,45,14,2023-12-06,Completed,Online
4358,261,1,2024-09-19,Pending,In-Store
4359,414,9,2025-06-28,Completed,Online
4360,361,8,2025-05-31,Completed,In-Store
4361,625,5,2025-09-30,Completed,In-Store
4362,364,3,2025-08-30,Pending,Phone
4363,228,11,2025-06-11,Pending,Online
4364,252,9,2025-04-29,Cancelled,Online
4365,480,11,2025-03-26,Completed,In-Store
4366,693,11,2024-01-10,Completed,Online
4367,329,9,2023-10-12,Pending,In-Store
4368,22,8,2025-06-14,Completed,Online
4369,107,2,2025-05-06,Completed,Online
4370,747,3,2024-01-07,Completed,In-Store
4371,655,15,2023-06-13,Completed,Online
4372,129,12,2023-09-27,Completed,In-Store
4373,710,3,2024-09-16,Completed,In-Store
4374,463,6,2024-10-25,Completed,Phone
4375,307,9,2024-11-03,Completed,In-Store
4376,81,12,2025-11-15,Completed,In-Store
4377,668,2,2024-12-13,Completed,Phone
4378,303,6,2024-10-29,Completed,Online
4379,461,15,2024-02-18,Completed,In-Store
4380,134,11,2024-11-25,Completed,Online
4381,240,13,2024-11-01,Completed,Online
4382,356,11,2023-04-08,Completed,Online
4383,388,11,2025-12-18,Completed,Phone
4384,748,14,2025-07-03,Pending,Online
4385,742,5,2025-06-26,Pending,Online
4386,745,6,2023-02-24,Completed,Online
4387,341,14,2024-02-27,Pending,Online
4388,667,7,2024-10-11,Completed,Online
4389,10,6,2025-01-13,Completed,In-Store
4390,684,3,2023-06-07,Pending,Online
4391,49,4,2025-08-09,Pending,Online
4392,216,6,2024-03-14,Pending,Online
4393,774,4,2025-04-12,Completed,Online
4394,711,2,2024-03-09,Completed,In-Store
4395,166,10,2025-04-24,Completed,Online
4396,404,2,2025-04-19,Completed,Online
4397,476,8,2025-12-18,Completed,Phone
4398,98,3,2023-10-18,Completed,In-Store
4399,424,3,2024-04-02,Completed,Online
4400,219,14,2025-11-18,Pending,Online
4401,782,7,2025-10-31,Completed,Phone
4402,210,9,2024-11-25,Completed,Online
4403,668,11,2025-09-18,Completed,Phone
4404,528,7,2025-03-14,Completed,In-Store
4405,100,7,2024-10-31,Completed,Online
