item_id,order_id,product_id,quantity,unit_price,discount
8347,3718,25,3,349.99,0.05
8348,3718,28,2,149.99,0.00
8349,3718,19,1,159.99,0.05
8350,3719,7,1,849.99,0.15
8351,3719,16,1,599.99,0.15
8352,3720,34,5,34.99,0.15
8353,3720,19,1,159.99,0.00
8354,3720,33,5,249.99,0.05
8355,3721,4,1,1299.99,0.00
8356,3722,17,2,449.99,0.15
8357,3723,24,1,79.99,0.00
8358,3723,32,1,179.99,0.00
8359,3724,26,1,199.99,0.00
8360,3724,20,2,49.99,0.00
8361,3724,25,1,349.99,0.00
8362,3725,7,2,849.99,0.00
8363,3725,15,1,129.99,0.00
8364,3725,28,1,149.99,0.00
8365,3725,39,5,399.99,0.00
8366,3726,17,1,449.99,0.20
8367,3727,7,1,849.99,0.00
8368,3728,20,5,49.99,0.05
8369,3729,16,2,599.99,0.05
8370,3729,11,2,29.99,0.00
8371,3729,39,1,399.99,0.00
8372,3729,36,1,109.99,0.00
8373,3730,35,10,89.99,0.15
8374,3730,12,1,89.99,0.00
8375,3731,4,2,1299.99,0.00
8376,3732,34,3,34.99,0.05
8377,3732,8,1,699.00,0.05
8378,3732,7,2,849.99,0.15
8379,3733,13,2,69.99,0.05
8380,3734,19,2,159.99,0.00
8381,3735,37,2,299.99,0.00
8382,3736,3,2,1199.00,0.05
8383,3736,2,10,1349.99,0.00
8384,3736,40,1,549.99,0.00
8385,3737,32,1,179.99,0.05
8386,3737,11,3,29.99,0.10
8387,3737,20,5,49.99,0.00
8388,3738,38,10,14.99,0.00
8389,3738,28,1,149.99,0.00
8390,3738,39,10,399.99,0.10
8391,3739,24,2,79.99,0.05
8392,3739,12,2,89.99,0.00
8393,3739,3,1,1199.00,0.15
8394,3740,23,2,19.99,0.00
8395,3740,7,5,849.99,0.15
8396,3741,30,1,99.99,0.05
8397,3741,29,1,59.99,0.00
8398,3741,25,1,349.99,0.10
8399,3742,35,1,89.99,0.10
8400,3742,23,10,19.99,0.20
8401,3742,31,1,599.99,0.00
8402,3742,20,3,49.99,0.20
8403,3743,25,5,349.99,0.15
8404,3743,15,1,129.99,0.05
8405,3744,9,3,799.99,0.00
8406,3744,22,2,9.99,0.05
8407,3745,25,1,349.99,0.00
8408,3746,12,5,89.99,0.00
8409,3746,23,1,19.99,0.00
8410,3746,11,5,29.99,0.00
8411,3747,39,1,399.99,0.00
8412,3748,19,2,159.99,0.00
8413,3748,11,1,29.99,0.10
8414,3748,14,1,39.99,0.15
8415,3748,29,2,59.99,0.00
8416,3748,17,1,449.99,0.00
8417,3749,10,1,49.99,0.10
8418,3750,24,1,79.99,0.00
8419,3750,19,2,159.99,0.05
8420,3750,39,5,399.99,0.05
8421,3750,29,1,59.99,0.05
8422,3750,35,1,89.99,0.15
8423,3751,8,1,699.00,0.00
8424,3751,23,5,19.99,0.05
8425,3752,21,1,12.99,0.00
8426,3752,18,1,189.99,0.10
8427,3752,12,1,89.99,0.05
8428,3753,33,1,249.99,0.05
8429,3754,28,2,149.99,0.00
8430,3754,17,2,449.99,0.05
8431,3754,21,3,12.99,0.10
8432,3754,41,1,199.99,0.00
8433,3755,20,2,49.99,0.10
8434,3755,14,1,39.99,0.05
8435,3755,25,2,349.99,0.00
8436,3756,28,5,149.99,0.10
8437,3756,31,1,599.99,0.10
8438,3757,39,1,399.99,0.00
8439,3757,17,10,449.99,0.05
8440,3758,37,2,299.99,0.00
8441,3758,40,1,549.99,0.00
8442,3759,24,2,79.99,0.00
8443,3759,40,1,549.99,0.10
8444,3760,16,1,599.99,0.00
8445,3761,7,1,849.99,0.05
8446,3761,40,10,549.99,0.00
8447,3761,31,2,599.99,0.00
8448,3762,10,1,49.99,0.00
8449,3762,34,1,34.99,0.00
8450,3762,38,1,14.99,0.00
8451,3763,30,2,99.99,0.05
8452,3764,27,3,129.99,0.10
8453,3765,3,1,1199.00,0.00
8454,3766,30,1,99.99,0.05
8455,3767,5,1,999.99,0.00
8456,3767,35,5,89.99,0.10
8457,3767,1,3,899.99,0.00
8458,3768,9,3,799.99,0.05
8459,3768,8,1,699.00,0.20
8460,3768,11,2,29.99,0.00
8461,3769,35,1,89.99,0.00
8462,3769,5,2,999.99,0.00
8463,3769,25,1,349.99,0.00
8464,3769,37,2,299.99,0.15
8465,3770,28,1,149.99,0.00
8466,3771,38,2,14.99,0.00
8467,3771,22,2,9.99,0.00
8468,3771,33,5,249.99,0.00
8469,3772,21,10,12.99,0.10
8470,3772,3,5,1199.00,0.00
8471,3773,17,1,449.99,0.00
8472,3773,41,1,199.99,0.10
8473,3773,34,1,34.99,0.20
8474,3773,4,1,1299.99,0.00
8475,3774,15,2,129.99,0.05
8476,3774,8,1,699.00,0.00
8477,3775,6,2,999.00,0.05
8478,3776,30,1,99.99,0.15
8479,3776,18,1,189.99,0.10
8480,3777,20,1,49.99,0.05
8481,3777,40,1,549.99,0.00
8482,3777,28,2,149.99,0.10
8483,3777,15,1,129.99,0.00
8484,3778,20,5,49.99,0.05
8485,3778,40,1,549.99,0.10
8486,3778,39,1,399.99,0.00
8487,3778,5,3,999.99,0.05
8488,3779,27,2,129.99,0.15
8489,3779,23,1,19.99,0.10
8490,3779,30,2,99.99,0.00
8491,3780,12,5,89.99,0.00
8492,3780,34,1,34.99,0.15
8493,3781,35,1,89.99,0.00
8494,3781,41,1,199.99,0.05
8495,3782,2,3,1349.99,0.00
8496,3783,37,2,299.99,0.05
8497,3783,19,10,159.99,0.00
8498,3783,23,10,19.99,0.00
8499,3783,13,10,69.99,0.10
8500,3784,34,2,34.99,0.10
8501,3785,41,2,199.99,0.20
8502,3785,10,10,49.99,0.10
8503,3786,26,3,199.99,0.00
8504,3786,5,1,999.99,0.00
8505,3787,34,1,34.99,0.00
8506,3788,8,2,699.00,0.15
8507,3788,23,5,19.99,0.00
8508,3789,24,3,79.99,0.10
8509,3789,2,1,1349.99,0.10
8510,3789,29,1,59.99,0.05
8511,3789,39,2,399.99,0.10
8512,3790,9,2,799.99,0.00
8513,3791,27,2,129.99,0.05
8514,3792,29,1,59.99,0.00
8515,3792,27,3,129.99,0.00
8516,3792,15,1,129.99,0.05
8517,3792,7,5,849.99,0.15
8518,3793,19,1,159.99,0.00
8519,3794,13,2,69.99,0.00
8520,3795,9,3,799.99,0.15
8521,3795,35,5,89.99,0.00
8522,3795,39,1,399.99,0.00
8523,3796,33,5,249.99,0.00
8524,3797,38,1,14.99,0.15
8525,3797,35,1,89.99,0.00
8526,3798,8,1,699.00,0.05
8527,3799,18,1,189.99,0.10
8528,3799,24,2,79.99,0.10
8529,3800,28,2,149.99,0.10
8530,3800,39,5,399.99,0.10
8531,3800,12,1,89.99,0.10
8532,3800,14,2,39.99,0.00
8533,3800,16,1,599.99,0.00
8534,3801,14,3,39.99,0.00
8535,3801,30,3,99.99,0.00
8536,3802,8,3,699.00,0.00
8537,3802,15,2,129.99,0.00
8538,3802,7,1,849.99,0.00
8539,3803,8,1,699.00,0.00
8540,3803,22,1,9.99,0.00
8541,3804,39,1,399.99,0.15
8542,3805,18,5,189.99,0.10
8543,3805,35,1,89.99,0.00
8544,3806,13,5,69.99,0.00
8545,3807,35,2,89.99,0.00
8546,3807,31,2,599.99,0.00
8547,3808,38,2,14.99,0.15
8548,3809,9,10,799.99,0.10
8549,3809,35,2,89.99,0.05
8550,3809,21,1,12.99,0.00
8551,3810,21,1,12.99,0.05
8552,3811,7,1,849.99,0.05
8553,3811,34,3,34.99,0.10
8554,3811,3,3,1199.00,0.00
8555,3812,10,3,49.99,0.00
8556,3812,39,1,399.99,0.15
8557,3812,6,3,999.00,0.10
8558,3812,28,1,149.99,0.05
8559,3813,18,5,189.99,0.00
8560,3813,20,1,49.99,0.05
8561,3814,19,2,159.99,0.00
8562,3814,8,2,699.00,0.10
8563,3815,12,5,89.99,0.00
8564,3816,33,2,249.99,0.00
8565,3816,25,10,349.99,0.00
8566,3817,25,2,349.99,0.05
8567,3818,27,1,129.99,0.10
8568,3818,33,1,249.99,0.00
8569,3818,40,10,549.99,0.00
8570,3818,24,5,79.99,0.05
8571,3819,13,2,69.99,0.05
8572,3819,37,1,299.99,0.05
8573,3819,28,3,149.99,0.00
8574,3820,32,1,179.99,0.15
8575,3820,7,1,849.99,0.00
8576,3820,25,2,349.99,0.05
8577,3820,41,1,199.99,0.00
8578,3821,40,1,549.99,0.00
8579,3821,35,1,89.99,0.10
8580,3821,31,10,599.99,0.00
8581,3821,39,1,399.99,0.00
8582,3822,21,1,12.99,0.00
8583,3822,9,2,799.99,0.00
8584,3823,26,2,199.99,0.00
8585,3823,28,1,149.99,0.00
8586,3823,22,2,9.99,0.10
8587,3823,6,5,999.00,0.05
8588,3824,28,3,149.99,0.00
8589,3824,12,2,89.99,0.20
8590,3825,28,3,149.99,0.00
8591,3826,7,3,849.99,0.00
8592,3827,13,1,69.99,0.00
8593,3827,19,2,159.99,0.10
8594,3827,8,1,699.00,0.05
8595,3827,15,3,129.99,0.20
8596,3827,22,2,9.99,0.00
8597,3828,10,1,49.99,0.10
8598,3829,22,2,9.99,0.00
8599,3829,21,2,12.99,0.10
8600,3829,33,5,249.99,0.00
8601,3830,24,3,79.99,0.00
8602,3830,4,2,1299.99,0.05
8603,3830,35,5,89.99,0.05
8604,3831,15,1,129.99,0.00
8605,3831,20,1,49.99,0.10
8606,3832,2,3,1349.99,0.10
8607,3832,28,1,149.99,0.10
8608,3832,24,10,79.99,0.05
8609,3833,3,1,1199.00,0.00
8610,3833,27,2,129.99,0.00
8611,3833,32,1,179.99,0.15
8612,3833,41,2,199.99,0.00
8613,3834,38,2,14.99,0.00
8614,3835,14,3,39.99,0.00
8615,3835,18,3,189.99,0.00
8616,3835,3,3,1199.00,0.00
8617,3835,40,5,549.99,0.00
8618,3836,1,2,899.99,0.00
8619,3837,33,3,249.99,0.00
8620,3838,33,3,249.99,0.00
8621,3838,41,3,199.99,0.00
8622,3839,39,3,399.99,0.00
8623,3840,12,3,89.99,0.00
8624,3840,15,2,129.99,0.05
8625,3840,41,5,199.99,0.10
8626,3840,37,5,299.99,0.15
8627,3841,35,1,89.99,0.00
8628,3841,39,1,399.99,0.15
8629,3841,37,5,299.99,0.00
8630,3841,34,2,34.99,0.20
8631,3842,29,10,59.99,0.00
8632,3843,24,2,79.99,0.00
8633,3844,35,3,89.99,0.05
8634,3844,18,1,189.99,0.10
8635,3844,41,1,199.99,0.20
8636,3844,37,2,299.99,0.00
8637,3844,11,1,29.99,0.10
8638,3845,13,1,69.99,0.10
8639,3845,22,10,9.99,0.10
8640,3845,20,10,49.99,0.00
8641,3845,41,3,199.99,0.15
8642,3846,37,1,299.99,0.15
8643,3846,38,1,14.99,0.20
8644,3846,24,1,79.99,0.05
8645,3847,12,1,89.99,0.20
8646,3848,32,3,179.99,0.00
8647,3849,29,5,59.99,0.15
8648,3849,8,1,699.00,0.10
8649,3849,33,3,249.99,0.10
8650,3849,37,2,299.99,0.15
8651,3850,40,1,549.99,0.15
8652,3850,12,2,89.99,0.00
8653,3850,7,3,849.99,0.15
8654,3850,3,5,1199.00,0.10
8655,3850,32,10,179.99,0.10
8656,3851,4,2,1299.99,0.10
8657,3852,41,2,199.99,0.00
8658,3852,21,2,12.99,0.00
8659,3852,6,2,999.00,0.20
8660,3853,11,2,29.99,0.00
8661,3853,14,3,39.99,0.00
8662,3854,13,3,69.99,0.00
8663,3854,39,3,399.99,0.00
8664,3855,29,2,59.99,0.00
8665,3856,19,2,159.99,0.05
8666,3856,13,3,69.99,0.00
8667,3856,1,3,899.99,0.00
8668,3856,15,5,129.99,0.00
8669,3856,39,2,399.99,0.10
8670,3857,20,2,49.99,0.00
8671,3857,39,3,399.99,0.05
8672,3857,33,1,249.99,0.10
8673,3858,14,1,39.99,0.20
8674,3858,31,3,599.99,0.00
8675,3859,21,1,12.99,0.10
8676,3859,14,2,39.99,0.00
8677,3859,1,5,899.99,0.00
8678,3859,38,1,14.99,0.00
8679,3860,16,3,599.99,0.00
8680,3860,24,1,79.99,0.15
8681,3861,10,1,49.99,0.05
8682,3861,28,2,149.99,0.00
8683,3861,12,1,89.99,0.05
8684,3862,21,2,12.99,0.10
8685,3863,16,2,599.99,0.05
8686,3863,39,2,399.99,0.10
8687,3863,25,3,349.99,0.00
8688,3864,28,2,149.99,0.05
8689,3864,36,3,109.99,0.05
8690,3865,28,1,149.99,0.20
8691,3865,35,1,89.99,0.10
8692,3866,41,2,199.99,0.20
8693,3866,40,1,549.99,0.05
8694,3866,16,1,599.99,0.05
8695,3867,2,5,1349.99,0.15
8696,3867,13,1,69.99,0.15
8697,3868,10,2,49.99,0.05
8698,3869,29,5,59.99,0.20
8699,3869,35,2,89.99,0.00
8700,3870,37,2,299.99,0.15
8701,3871,32,1,179.99,0.00
8702,3871,18,10,189.99,0.00
8703,3872,31,1,599.99,0.00
8704,3872,32,2,179.99,0.00
8705,3873,10,2,49.99,0.00
8706,3874,39,2,399.99,0.00
8707,3874,36,1,109.99,0.05
8708,3874,23,1,19.99,0.00
8709,3875,23,3,19.99,0.10
8710,3875,34,1,34.99,0.05
8711,3876,11,2,29.99,0.15
8712,3876,18,1,189.99,0.00
8713,3876,21,1,12.99,0.05
8714,3877,19,10,159.99,0.00
8715,3878,32,3,179.99,0.05
8716,3879,25,3,349.99,0.00
8717,3879,6,1,999.00,0.15
8718,3880,31,2,599.99,0.15
8719,3880,27,2,129.99,0.05
8720,3880,40,5,549.99,0.05
8721,3881,1,5,899.99,0.05
8722,3881,8,5,699.00,0.00
8723,3882,40,10,549.99,0.00
8724,3882,6,5,999.00,0.00
8725,3883,17,1,449.99,0.00
8726,3884,35,1,89.99,0.00
8727,3884,40,2,549.99,0.10
8728,3884,20,2,49.99,0.05
8729,3885,6,1,999.00,0.05
8730,3886,28,3,149.99,0.00
8731,3886,39,2,399.99,0.10
8732,3886,24,2,79.99,0.00
8733,3887,33,2,249.99,0.00
8734,3887,8,1,699.00,0.00
8735,3887,5,3,999.99,0.00
8736,3888,34,1,34.99,0.05
8737,3888,38,10,14.99,0.00
8738,3888,39,3,399.99,0.00
8739,3888,37,1,299.99,0.00
8740,3889,13,2,69.99,0.00
8741,3889,7,2,849.99,0.00
8742,3890,40,1,549.99,0.20
8743,3890,36,1,109.99,0.00
8744,3891,5,3,999.99,0.15
8745,3891,40,2,549.99,0.15
8746,3892,26,1,199.99,0.00
8747,3893,20,2,49.99,0.15
8748,3893,18,1,189.99,0.15
8749,3894,22,1,9.99,0.00
8750,3895,2,1,1349.99,0.05
8751,3895,23,1,19.99,0.00
8752,3895,40,2,549.99,0.00
8753,3896,16,5,599.99,0.00
8754,3896,38,1,14.99,0.00
8755,3896,7,5,849.99,0.10
8756,3897,37,2,299.99,0.00
8757,3897,25,2,349.99,0.15
8758,3897,2,1,1349.99,0.00
8759,3898,6,1,999.00,0.10
8760,3899,32,2,179.99,0.20
8761,3900,35,1,89.99,0.20
8762,3901,20,1,49.99,0.10
8763,3902,27,10,129.99,0.15
8764,3902,21,1,12.99,0.10
8765,3902,26,1,199.99,0.05
8766,3903,37,1,299.99,0.00
8767,3903,23,1,19.99,0.15
8768,3903,14,5,39.99,0.15
8769,3903,35,1,89.99,0.05
8770,3904,4,2,1299.99,0.20
8771,3904,31,3,599.99,0.00
8772,3905,8,2,699.00,0.10
8773,3905,23,10,19.99,0.10
8774,3906,17,2,449.99,0.00
8775,3906,8,5,699.00,0.00
8776,3907,24,5,79.99,0.00
8777,3907,19,1,159.99,0.10
8778,3908,24,2,79.99,0.00
8779,3908,39,2,399.99,0.00
8780,3909,36,1,109.99,0.00
8781,3909,7,1,849.99,0.10
8782,3909,28,2,149.99,0.00
8783,3909,12,2,89.99,0.00
8784,3910,35,3,89.99,0.00
8785,3910,4,2,1299.99,0.00
8786,3910,24,1,79.99,0.05
8787,3911,11,2,29.99,0.00
8788,3911,32,2,179.99,0.10
8789,3911,33,3,249.99,0.00
8790,3911,19,3,159.99,0.00
8791,3912,27,2,129.99,0.15
8792,3913,18,2,189.99,0.10
8793,3913,13,2,69.99,0.05
8794,3913,8,1,699.00,0.05
8795,3913,14,1,39.99,0.00
8796,3914,32,1,179.99,0.00
8797,3915,16,1,599.99,0.00
8798,3915,19,1,159.99,0.00
8799,3916,19,5,159.99,0.05
8800,3916,7,2,849.99,0.00
8801,3916,24,1,79.99,0.00
8802,3917,25,5,349.99,0.00
8803,3917,17,1,449.99,0.20
8804,3917,39,2,399.99,0.20
8805,3918,7,1,849.99,0.15
8806,3919,34,1,34.99,0.00
8807,3919,18,2,189.99,0.05
8808,3919,1,1,899.99,0.00
8809,3919,40,1,549.99,0.00
8810,3920,23,1,19.99,0.15
8811,3920,7,2,849.99,0.00
8812,3921,30,1,99.99,0.00
8813,3922,34,2,34.99,0.00
8814,3923,2,3,1349.99,0.00
8815,3923,39,1,399.99,0.00
8816,3923,3,1,1199.00,0.00
8817,3923,30,2,99.99,0.00
8818,3923,20,3,49.99,0.00
8819,3924,4,1,1299.99,0.00
8820,3925,14,3,39.99,0.00
8821,3926,25,5,349.99,0.00
8822,3927,27,3,129.99,0.05
8823,3928,14,5,39.99,0.10
8824,3928,37,3,299.99,0.00
8825,3928,30,2,99.99,0.00
8826,3929,4,2,1299.99,0.05
8827,3929,2,2,1349.99,0.00
8828,3930,25,1,349.99,0.10
8829,3931,4,2,1299.99,0.15
8830,3931,11,5,29.99,0.00
8831,3932,11,1,29.99,0.00
8832,3932,13,2,69.99,0.15
8833,3932,34,1,34.99,0.05
8834,3933,10,1,49.99,0.00
8835,3933,21,5,12.99,0.00
8836,3934,11,3,29.99,0.10
8837,3934,33,2,249.99,0.05
8838,3935,30,1,99.99,0.10
8839,3935,4,1,1299.99,0.00
8840,3936,23,2,19.99,0.05
8841,3936,14,1,39.99,0.00
8842,3937,22,2,9.99,0.05
8843,3937,30,2,99.99,0.05
8844,3937,19,5,159.99,0.20
8845,3938,40,5,549.99,0.15
8846,3939,32,2,179.99,0.00
8847,3939,13,1,69.99,0.15
8848,3940,10,2,49.99,0.20
8849,3940,17,2,449.99,0.00
8850,3941,2,5,1349.99,0.10
8851,3941,11,1,29.99,0.00
8852,3941,12,1,89.99,0.00
8853,3942,17,1,449.99,0.00
8854,3942,7,1,849.99,0.10
8855,3943,21,1,12.99,0.00
8856,3944,35,2,89.99,0.05
8857,3944,29,1,59.99,0.10
8858,3945,28,2,149.99,0.00
8859,3946,40,2,549.99,0.00
8860,3947,22,2,9.99,0.05
8861,3948,9,10,799.99,0.15
8862,3948,30,3,99.99,0.00
8863,3949,28,1,149.99,0.20
8864,3950,39,2,399.99,0.00
8865,3950,6,2,999.00,0.05
8866,3951,34,10,34.99,0.20
8867,3952,30,1,99.99,0.05
8868,3952,18,2,189.99,0.05
8869,3952,25,1,349.99,0.00
8870,3952,8,1,699.00,0.00
8871,3952,12,3,89.99,0.00
8872,3953,14,1,39.99,0.15
8873,3954,28,2,149.99,0.15
8874,3954,33,2,249.99,0.10
8875,3955,26,1,199.99,0.10
8876,3956,26,3,199.99,0.00
8877,3956,24,1,79.99,0.00
8878,3956,19,1,159.99,0.00
8879,3957,27,2,129.99,0.05
8880,3957,3,10,1199.00,0.10
8881,3958,20,1,49.99,0.00
8882,3958,14,1,39.99,0.00
8883,3958,17,3,449.99,0.00
8884,3958,11,3,29.99,0.20
8885,3959,40,5,549.99,0.00
8886,3960,40,1,549.99,0.10
8887,3960,38,1,14.99,0.00
8888,3960,8,1,699.00,0.10
8889,3961,41,1,199.99,0.00
8890,3962,12,1,89.99,0.00
8891,3963,12,1,89.99,0.05
8892,3963,19,3,159.99,0.00
8893,3964,41,1,199.99,0.00
8894,3965,34,2,34.99,0.10
8895,3965,22,10,9.99,0.05
8896,3965,41,1,199.99,0.05
8897,3965,12,2,89.99,0.05
8898,3966,17,5,449.99,0.10
8899,3967,30,3,99.99,0.05
8900,3967,38,2,14.99,0.00
8901,3968,14,1,39.99,0.00
8902,3968,16,2,599.99,0.00
8903,3969,16,2,599.99,0.00
8904,3970,9,1,799.99,0.00
8905,3971,25,2,349.99,0.10
8906,3972,16,1,599.99,0.00
8907,3972,5,1,999.99,0.00
8908,3972,7,2,849.99,0.10
8909,3972,23,1,19.99,0.00
8910,3973,40,1,549.99,0.00
8911,3974,41,5,199.99,0.10
8912,3974,22,2,9.99,0.00
8913,3974,13,2,69.99,0.00
8914,3975,33,3,249.99,0.00
8915,3976,12,3,89.99,0.05
8916,3976,39,3,399.99,0.05
8917,3976,29,2,59.99,0.20
8918,3977,39,2,399.99,0.20
8919,3978,5,1,999.99,0.00
8920,3979,22,1,9.99,0.00
8921,3979,1,1,899.99,0.00
8922,3979,7,1,849.99,0.00
8923,3979,26,1,199.99,0.00
8924,3980,27,2,129.99,0.00
8925,3980,20,1,49.99,0.15
8926,3980,11,2,29.99,0.15
8927,3981,31,10,599.99,0.00
8928,3981,40,1,549.99,0.00
8929,3982,6,2,999.00,0.10
8930,3982,15,3,129.99,0.15
8931,3982,14,2,39.99,0.00
8932,3982,9,1,799.99,0.00
8933,3983,25,1,349.99,0.05
8934,3983,5,2,999.99,0.15
8935,3984,27,3,129.99,0.10
8936,3985,27,5,129.99,0.10
8937,3985,33,10,249.99,0.00
8938,3986,25,1,349.99,0.05
8939,3987,29,2,59.99,0.15
8940,3987,34,2,34.99,0.10
8941,3988,15,1,129.99,0.00
8942,3988,19,2,159.99,0.00
8943,3988,31,3,599.99,0.00
8944,3988,5,1,999.99,0.05
8945,3989,9,2,799.99,0.00
8946,3990,36,1,109.99,0.00
8947,3991,41,5,199.99,0.00
8948,3991,40,3,549.99,0.00
8949,3991,38,1,14.99,0.05
8950,3991,32,2,179.99,0.20
8951,3991,31,5,599.99,0.10
8952,3992,25,3,349.99,0.10
8953,3993,22,1,9.99,0.00
8954,3993,30,2,99.99,0.10
8955,3994,20,2,49.99,0.00
8956,3994,37,2,299.99,0.00
8957,3995,1,2,899.99,0.00
8958,3996,36,3,109.99,0.00
8959,3996,8,10,699.00,0.00
8960,3997,30,3,99.99,0.00
8961,3998,7,3,849.99,0.05
8962,3999,17,3,449.99,0.00
8963,3999,8,2,699.00,0.05
8964,4000,22,1,9.99,0.00
8965,4000,8,1,699.00,0.00
8966,4000,28,10,149.99,0.10
8967,4001,11,2,29.99,0.10
8968,4001,12,2,89.99,0.00
8969,4002,6,1,999.00,0.00
8970,4002,28,1,149.99,0.10
8971,4003,18,3,189.99,0.00
8972,4003,31,5,599.99,0.00
8973,4003,7,5,849.99,0.10
8974,4004,22,2,9.99,0.05
8975,4004,8,5,699.00,0.10
8976,4004,7,1,849.99,0.00
8977,4005,38,2,14.99,0.05
8978,4005,26,1,199.99,0.10
8979,4006,6,2,999.00,0.00
8980,4006,26,1,199.99,0.00
8981,4007,18,2,189.99,0.05
8982,4007,30,2,99.99,0.00
8983,4008,29,1,59.99,0.00
8984,4008,3,2,1199.00,0.10
8985,4009,12,1,89.99,0.00
8986,4009,34,1,34.99,0.00
8987,4010,20,3,49.99,0.00
8988,4011,10,2,49.99,0.00
8989,4011,21,2,12.99,0.10
8990,4012,39,1,399.99,0.00
8991,4012,15,1,129.99,0.00
8992,4013,25,5,349.99,0.00
8993,4014,18,1,189.99,0.05
8994,4014,27,2,129.99,0.00
8995,4015,34,2,34.99,0.05
8996,4015,5,2,999.99,0.05
8997,4016,10,2,49.99,0.00
8998,4016,20,1,49.99,0.00
8999,4017,38,1,14.99,0.00
9000,4018,11,1,29.99,0.05
9001,4018,13,1,69.99,0.00
9002,4019,9,3,799.99,0.10
9003,4019,7,2,849.99,0.10
9004,4019,35,2,89.99,0.00
9005,4020,24,1,79.99,0.15
9006,4020,30,1,99.99,0.00
9007,4021,21,2,12.99,0.00
9008,4021,26,2,199.99,0.10
9009,4021,25,1,349.99,0.00
9010,4022,2,2,1349.99,0.05
9011,4022,22,3,9.99,0.05
9012,4022,41,2,199.99,0.05
9013,4023,9,1,799.99,0.00
9014,4023,23,3,19.99,0.10
9015,4023,30,5,99.99,0.00
9016,4023,27,5,129.99,0.05
9017,4024,33,2,249.99,0.05
9018,4024,28,2,149.99,0.10
9019,4025,38,2,14.99,0.05
9020,4026,1,1,899.99,0.05
9021,4026,5,2,999.99,0.00
9022,4026,16,2,599.99,0.00
9023,4027,37,1,299.99,0.00
9024,4027,2,5,1349.99,0.00
9025,4028,39,1,399.99,0.00
9026,4029,26,1,199.99,0.05
9027,4030,34,2,34.99,0.05
9028,4030,27,1,129.99,0.00
9029,4030,18,5,189.99,0.00
9030,4031,5,5,999.99,0.00
9031,4031,30,1,99.99,0.00
9032,4032,40,5,549.99,0.10
9033,4032,7,2,849.99,0.00
9034,4032,23,2,19.99,0.10
9035,4033,29,1,59.99,0.10
9036,4033,31,3,599.99,0.00
9037,4033,3,5,1199.00,0.00
9038,4034,35,2,89.99,0.20
9039,4034,25,3,349.99,0.15
9040,4035,4,5,1299.99,0.10
9041,4035,29,1,59.99,0.15
9042,4036,20,10,49.99,0.10
9043,4036,14,2,39.99,0.10
9044,4036,36,1,109.99,0.15
9045,4037,13,5,69.99,0.00
9046,4037,23,2,19.99,0.00
9047,4037,29,5,59.99,0.00
9048,4038,26,2,199.99,0.00
9049,4039,39,2,399.99,0.00
9050,4039,21,3,12.99,0.05
9051,4039,19,1,159.99,0.15
9052,4039,25,2,349.99,0.00
9053,4039,36,2,109.99,0.05
9054,4040,33,2,249.99,0.00
9055,4040,18,1,189.99,0.05
9056,4040,26,1,199.99,0.10
9057,4041,26,1,199.99,0.20
9058,4041,9,3,799.99,0.05
9059,4042,22,1,9.99,0.10
9060,4042,24,3,79.99,0.00
9061,4043,3,5,1199.00,0.00
9062,4043,24,2,79.99,0.10
9063,4043,29,5,59.99,0.00
9064,4044,14,1,39.99,0.00
9065,4044,37,3,299.99,0.05
9066,4044,2,3,1349.99,0.10
9067,4044,21,1,12.99,0.15
9068,4045,34,3,34.99,0.00
9069,4045,39,2,399.99,0.15
9070,4045,13,2,69.99,0.00
9071,4046,21,1,12.99,0.10
9072,4046,14,2,39.99,0.00
9073,4046,12,2,89.99,0.05
9074,4046,18,2,189.99,0.05
9075,4047,28,2,149.99,0.00
9076,4047,23,1,19.99,0.10
9077,4047,34,1,34.99,0.10
9078,4047,22,2,9.99,0.00
9079,4048,40,1,549.99,0.00
9080,4048,36,1,109.99,0.05
9081,4048,24,10,79.99,0.00
9082,4049,41,1,199.99,0.00
9083,4050,38,10,14.99,0.20
9084,4050,29,1,59.99,0.05
9085,4050,5,2,999.99,0.10
9086,4051,27,2,129.99,0.05
9087,4052,12,2,89.99,0.00
9088,4052,1,3,899.99,0.00
9089,4052,22,2,9.99,0.00
9090,4053,6,3,999.00,0.15
9091,4053,35,3,89.99,0.00
9092,4054,34,1,34.99,0.05
9093,4055,33,3,249.99,0.15
9094,4055,28,1,149.99,0.10
9095,4055,21,3,12.99,0.10
9096,4056,27,2,129.99,0.00
9097,4057,9,10,799.99,0.20
9098,4057,17,1,449.99,0.00
9099,4058,13,1,69.99,0.05
9100,4058,21,1,12.99,0.15
9101,4059,6,2,999.00,0.00
9102,4060,35,10,89.99,0.00
9103,4060,17,5,449.99,0.00
9104,4060,29,2,59.99,0.00
9105,4061,13,10,69.99,0.10
9106,4061,9,1,799.99,0.10
9107,4062,34,1,34.99,0.05
9108,4063,14,10,39.99,0.00
9109,4063,9,1,799.99,0.00
9110,4063,37,1,299.99,0.00
9111,4064,20,1,49.99,0.05
9112,4065,25,5,349.99,0.00
9113,4065,26,1,199.99,0.05
9114,4066,22,5,9.99,0.15
9115,4066,33,2,249.99,0.00
9116,4067,10,3,49.99,0.05
9117,4068,16,3,599.99,0.05
9118,4068,37,1,299.99,0.00
9119,4069,9,2,799.99,0.05
9120,4070,25,10,349.99,0.00
